id,type,title,author_1,author_2,author_3,author_4,author_5,author_6,author_7,author_8,author_9,author_10,book_editor_1,book_editor_2,book_editor_3,book_editor_4,book_editor_5,book_editor_6,book_editor_7,book_editor_8,book_editor_9,book_editor_10,in_book_title,book_publisher,book_publisher_place,pages,year,main_theme,secondary_theme,lang,link,doi,publication_country,search_term,rest
2227,Book Chapter,La Declaración Universal de Derechos Humanos y la educación para el desarrollo sostenible,"Capella, V. B.",,,,,,,,,,"Tienda, P.",Arenas. F.,"Calandín, J. G.",,,,,,,,Retos de la educación ante la Agenda 2030. Los ODS entre el humanismo and la ecología,Universitat de València.,,29-42,2020,"['conceptual publications', 'Theoretical']",[],Spanish,https://dialnet.unirioja.es/servlet/articulo?codigo=7594526,not found,,,
2235,Book Chapter,Educación para la Sostenibilidad,"Vilches Peña, A.","Gil Pérez, D.",,,,,,,,,"Enríquez Sánchez, J. M.","Duce, C.","Miguel, L. M.",,,,,,,,Repensar la sostenibilidad,,,371-388,2020,"['training of trainers', 'Teacher education']",[],Spanish,https://roderic.uv.es/handle/10550/76544,not found,,,
2325,Book Chapter,Where in the World In Neuschwanstein? A Postcolonial Reflection on Global Citizenship and Geographic Isolation,"Balzer, G.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,150-163,2020,"['educational partnerships', 'International Volunteering, study visits']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2333,Book Chapter,Teasing Theads: (Dis)Entanglement of a Global Studies Classroom,"Beyak, T.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,120-135,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2350,Book Chapter,Global Justice and Global Citizenship,"Cabrera, L.",,,,,,,,,,"Brooks, T.",,,,,,,,,,The Oxford Handbook of Global Justice,Oxford University Press,NY,,2020,"['conceptual publications', 'Theoretical']",[],English,"(5) (PDF) Global Citizenship and Global Justice (forthcoming in Oxford Handbook of Global Justice, ed. Thom Brooks) | Luis Cabrera - Academia.edu",not found,,,
2357,Book Chapter,The stories We Tell About the World: Theory and Narrative in the Global Citizenship Classroom,"Chapman, J.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,49-63,2020,"['conceptual publications', 'Theoretical']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2413,Book Chapter,Teaching and Learning Global Citizenship in Rural Canada: Demographic Changes and Opportunities,"Hamm, L.","McLoughlin, J.","Maston, M.",,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,104-119,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2438,Book Chapter,"Ethics, Relationality, and Global Citizenship Education: Decolonial Gestures within Complicity","Kerr, M.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,176-189,2020,['Policy related research'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2465,Book Chapter,Awareness and Empathy: Essential Dimensions of Global Citizenship Education,"Magro, K.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,29-48,2020,"['conceptual publications', 'Theoretical']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2484,Book Chapter,The Place of the Local in a Global World: Two Teachers Transact in Their Reading of Seedfolks,"Morawski, C","Dunnington, C.",,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,64-75,2020,['Formal Education'],[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2486,Book Chapter,Politics of Emotions in Tanzania: Analyzing Global Citizenship Education Through Secular and Religious Lenses,"Msangi, S.",Kayombo,,,,,,,,,L. Misiaszek,,,,,,,,,,"Exploring the Complexities in Global Citizenship Education: Hard Spaces, Methodologies, and Ethics",Routkedge,Oxford,69-92,2020,['Policy related research'],[],English,https://www.routledge.com/Exploring-the-Complexities-in-Global-Citizenship-Education-Hard-Spaces/Misiaszek/p/book/9780367784515,not found,,,
2499,Book Chapter,Global Problems Require a Global Citizenry: The Case for Teaching Global Citizenship,"Orlowski, P.","Sfeir, G.",,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,12-28,2020,"['conceptual publications', 'Theoretical']",[],English,https://www.canadianscholars.ca/books/teaching-global-citizenship,not found,,,
2544,Book Chapter,Beyond the Bake Sale: Redefining Global Issues for At-Risk Youth,"Schoen, P.",,,,,,,,,,"Kornelsen, L.","Balzer, G.","Magro, K.",,,,,,,,Teaching Global Citizenship: A Canadian Perspective,Canadian Scholars,Toronto,164-176,2020,"['training of trainers', 'Teacher education']",[],English,https://canadianscholars.ca/books/teaching-global-citizenship#tab_overview,not found,,,
2578,Book Chapter,Global Citizenship Education in Asia: A Case Study From Vietnam,"Truong-White, H.","Nhat Ho, T.",,,,,,,,,"Schugurensky, D.","Wolhuter, C.",,,,,,,,,Global Citizenship Education in Teacher Education: Theoretical and Practical Issues (1st ed),Routledge,New York,179-200,2020,"['conceptual publications', 'Theoretical']",[],English,https://www.taylorfrancis.com/chapters/edit/10.4324/9781351129848-10/global-citizenship-education-teacher-education-asia-hoa-truong-white-thi-nhat-ho,not found,,,
2625,Book Chapter,Educazione alla cittadinanza per il diritto alla Pace,"Mancaniello, M.R.",,,,,,,,,,"Orefice, P.","Mancaniello, M.R.","Lapov, Z.","Vitali, S.",,,,,,,COLTIVARE LE INTELLIGENZE PER LA CURA DELLA CASA COMUNE Scenari transdisciplinari e processi formativi di Cittadinanza terrestre,PensaMultimedia,,,2019,['Formal Education'],['Non-formal education'],Italian,https://www.pensamultimedia.it/pensa/prodotto/coltivare-le-intelligenze-per-la-cura-della-casa-comune-scenari-transdisciplinari-e-processi-formativi-di-cittadinanza-terrestre/,not found,,,
2654,Book Chapter,Praktyczny wymiar edukacji globalnej,"Babicki, Z.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,37-60,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2657,Book Chapter,NO TITLE,"Babicki, Z.","Kuleta-Hulboj, M. Wprowadzenie.",,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,7-16,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2658,Book Chapter,Edukacja dla zrównoważonego rozwoju a ograniczanie narastających nierówności społecznych jako wyzwanie naszego czasu,"Badowska, M.",,,,,,,,,,"Neslušanová, S.","Niklová, M.","Jarosz, E.",,,,,,,,"Sociální pedagogika ve světle společenského, institucionálního a individuálního ohrožení",Institut mezioborových studií,Brno,76-83,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://www.researchgate.net/profile/Marek-Kalaman/publication/305636106_Prawne_reglamentacje_postepowania_z_wiezniami_mlodocianymi_w_Polsce_po_1945_roku/links/579653e008aed51475e54e48/Prawne-reglamentacje-postepowania-z-wiezniami-mlodocianymi-w-Polsce-po-1945-roku.pdf#page=76,not found,,,
2662,Book Chapter,Problematyka migracji w edukacji globalnej w Polsce,"Bergmann, M.",,,,,,,,,,"Markowska-Manista, U.","Pasamonik, B.",,,,,,,,,"Kryzys migracyjny: perspektywa pedagogiczno-psychologiczna, t. 2",Wydawnictwo Akademii Pedagogiki Specjalnej,Warszawa,172-188,2017,"['conceptual publications', 'Theoretical']",['Formal Education'],Polish,http://www.aps.edu.pl/media/2081074/kryzys_migracyjny_tom_2_e-book.pdf,not found,,,
2666,Book Chapter,Treści edukacji dla zrównoważonego rozwoju - perspektywa dydaktyczna,"Cabała, A.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,149-167,2016,['Formal Education'],[],Polish,,not found,,,
2674,Book Chapter,Współpraca środowiska akademickiego i organizacji pozarządowych szansą na rozwój edukacji globalnej w Polsce,"Gontarska, M.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,225-235,2016,"['community work', 'Informal education including youth work, media']",[],Polish,,not found,,,
2676,Book Chapter,Wprowadzenie: Edukacja globalna: polskie konteksty i inspiracje,"Gontarska, M.","Kuleta-Hulboj, M.",,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,4-15,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2677,Book Chapter,Edukacja globalna w dialogu z antropologią,"Hummel, A.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,115-127,2015,"['conceptual publications', 'Theoretical']",['Higher education research'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2678,Book Chapter,Po co nam globalna edukacja,"Jasikowska, K.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,16-39,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2682,Book Chapter,Edukacja globalna wzmocnieniem procesu budowania solidarnego i sprawiedliwego świata,"Kaniewska, M.","Klimski, M.",,,,,,,,,"Sadowski, R. F.","Łepko, Z.",,,,,,,,,Theoria i praxis zrównoważonego rozwoju: 30 lat od ogłoszenia Raportu Brundtland,Towarzystwo Naukowe Franciszka Salezego,Warszawa,281-294,2017,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2691,Book Chapter,Krytyczna Analiza Dyskursu edukacji globalnej w wybranych materiałach organizacji pozarządowych (z warsztatu badawczego),"Kuleta-Hulboj, M.",,,,,,,,,,"Kubinowski, D.",Chutorański A.,,,,,,,,,Pedagogika jako humanistyczno-społeczna nauka stosowana: konsekwencje metodologiczne,Oficyna Wydawnicza Impuls,Kraków,265-276,2017,"['community work', 'Informal education including youth work, media']",[],Polish,,not found,,,
2693,Book Chapter,Postkolonialna edukacja globalna w działaniu: inicjatywy Open Spaces for Dialogue and Enquiry i Through Other Eyes,"Kuleta-Hulboj, M.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,91-114,2015,"['conceptual publications', 'Theoretical']",['Higher education research'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2695,Book Chapter,Wybrane koncepcje edukacji globalnej,"Kuleta-Hulboj, M.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,61-82,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2699,Book Chapter,Metoda dociekań filozoficznych w edukacji globalnej,"Lipska-Badoti, G.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,145-172,2015,"['training of trainers', 'Teacher education']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2705,Book Chapter,Zrównoważony rozwój a globalna edukacja antydyskryminacyjna jako element kształtowania kapitału ludzkiego przyszłych pokoleń,"Niewielska, M.",,,,,,,,,,"Kuzior, A.","Kretek, H. A.",,,,,,,,,Zrównoważony rozwój wektorem na drodze doskonalenia warsztatu naukowca,Wydawnictwo Politechniki Śląskiej,Gliwice,57-70,2020,"['conceptual publications', 'Theoretical']",[],Polish,http://www.debiut.buzek.pl/wp-content/uploads/2021/02/ZROWNOWAZONY-ROZWOJ-WEKTOREM_final.pdf,not found,,,
2708,Book Chapter,(Wy)czytać świat z reportaży: wokół edukacji globalnej,"Ochwat, M.",,,,,,,,,,"Kur, E. M.","Stelingowska, B.",,,,,,,,,Literatura i globalizacja,Wydawnictwo Uniwersytetu Przyrodniczo-Humanistycznego,Siedlce,81-100,2017,['Formal Education'],[],Polish,,not found,,,
2711,Book Chapter,Autoedukacja szansą dla realizacji idei zrównoważonego rozwoju,"Rodek, V.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,169-193,2016,['Higher education research'],[],Polish,,not found,,,
2712,Book Chapter,"Edukacja globalna w polskich szkołach, czyli refleksje nad pozaformalną zmianą w oświacie w trzech ujęciach","Rudnicki, P.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,60-90,2015,['Non-formal education'],['Formal Education'],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2715,Book Chapter,Edukacja globalna: perspektywa Polski jako europejskiego kraju półperyferyjnego,"Starnawski, M.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,39-59,2015,"['conceptual publications', 'Theoretical']",[],Polish,https://igo.org.pl/edukacja-globalna-polskie-konteksty-i-inspiracje/,not found,,,
2716,Book Chapter,Cechy wiedzy a integrowanie treści kształcenia wokół idei zrównoważonego rozwoju,"Szadzińska, E.",,,,,,,,,,"Karpińska, A.","Bornawska-Kalbarczyk, K.",Szwarc A.,,,,,,,,Edukacja w perspektywie oczekiwań współczesności,Wydawnictwo Adam Marszałek,Toruń,227-238,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2718,Book Chapter,Proces kształcenia ukierunkowany na wartości społeczne,"Szadzińska, E.",,,,,,,,,,"Kuleta-Hulboj, M.","Gontarska, M.",,,,,,,,,Edukacja globalna: polskie konteksty i inspiracje,Wydawnictwo Naukowe Dolnośląskiej Szkoły Wyższej i Instytut Globalnej Odpowiedzialności,Wrocław,128-144,2015,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2721,Book Chapter,Kategoria odpowiedzialnego uczestnictwa jako aspekt edukacji na rzecz zrównoważonego rozwoju,"Śledzińska, K.",,,,,,,,,,"Kotowska-Wójcik, O.","Luty-Michalak, M.",,,,,,,,,Społeczna odpowiedzialność jako podstawa osiągania zrównoważonego rozwoju,Wydawnictwo UKSW,Warszawa,85-121,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2724,Book Chapter,Solidarność globalna i zadania edukacji (czytając Baumana),"Theiss, W.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,17-36,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2725,Book Chapter,Współpraca organizacji pozarządowych z sektorem oświaty i szkolnictwa wyższego w dziedzinie edukacji globalnej,"Wieczorek, A.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,197-223,2016,"['community work', 'Informal education including youth work, media']",[],Polish,,not found,,,
2726,Book Chapter,Wychowanie ekologiczne w edukacji globalnej,"Wolter, E.",,,,,,,,,,"Babicki, Z.","Kuleta-Hulboj, M.",,,,,,,,,Teoretyczne i praktyczne konteksty edukacji globalnej,Wydawnictwo UKSW,Warszawa,125-147,2016,"['conceptual publications', 'Theoretical']",[],Polish,,not found,,,
2727,Book Chapter,Nauczyciel w globalizującej przestrzeni,"Żeber-Dzikowska, I.",,,,,,,,,,T. Gumuła,,,,,,,,,,Historia wychowania na przełomie XX i XXI wieku: kontynuacje i nowe wyzwania,Kieleckie Towarzystwo Naukowe,Kielce,283-295,2017,['Formal Education'],[],Polish,,not found,,,
2765,Book Chapter,Frieden als transformativer Beitrag zu einer zukunftsfähigen Welt. Gewaltfreie Kommunikation im Sachunterricht der Grundschule,"Lang-Wojtasik, Gregor",,,,,,,,,,"Wulfmeyer, Meike",,,,,,,,,,Bildung für Nachhaltige Entwicklung im Sachunterricht - Grundlagen und Praxisbeispiele.,Baltmannsweiler,Schneider-Verlag Hohengehren,175-189,2020,"['conceptual publications', 'Theoretical']",['Formal Education'],German,,not found,,,
2766,Book Chapter,Bildung für Nachhaltigkeit und oder nachhaltiges Lernen? Erziehungswissenschaftliche Überlegungen für Global Citizenship Education,"Lang-Wojtasik, Gregor",,,,,,,,,,"Bade, G.","Henkel, N.","Reef, B.",,,,,,,,Politische Bildung: vielfältig - kontrovers - global: Festschrift für Bernd Overwien.,,,181-203,2020,"['conceptual publications', 'Theoretical']",['Formal Education'],German,,not found,,,
